Date,AAPL,ABT,ADBE,AMAT,AMD,AMGN,AMZN,ASML,AVGO,BAC,BLK,BRK-B,COST,CRM,DIS,ENPH,FSLR,GE,GOOGL,GS,HD,IBM,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NEE,NKE,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PLTR,SAP,SNOW,TMO,TSLA,TSM,UNH,V,WFC,WMT
2025-01-21,221.85243225097656,115.73200988769531,436.3599853515625,191.33279418945312,122.27999877929688,268.04510498046875,230.7100067138672,757.1188354492188,239.02243041992188,46.09574890136719,1001.2923583984375,468.57000732421875,944.1441040039062,325.8105773925781,108.2384262084961,62.84000015258789,183.50999450683594,186.87887573242188,197.58297729492188,625.12890625,413.2233581542969,219.81695556640625,260.1663818359375,61.52529525756836,737.93603515625,526.5113525390625,277.82568359375,615.4385375976562,94.46983337402344,134.37327575683594,426.1582946777344,69.17205047607422,71.94700622558594,1096.8499755859375,140.80726623535156,171.58770751953125,183.50999450683594,145.64996337890625,25.279943466186523,158.6591033935547,73.06999969482422,266.8770446777344,173.52999877929688,571.9829711914062,424.07000732421875,217.0575408935547,519.0711059570312,321.9841003417969,76.59488677978516,92.38542938232422
2025-01-22,223.03822326660156,116.7130355834961,437.32000732421875,193.9517364501953,123.75,266.7088317871094,235.00999450683594,760.80029296875,239.6192169189453,45.23626708984375,995.603759765625,460.510009765625,941.1256103515625,331.5723876953125,108.34796142578125,60.9900016784668,171.89999389648438,187.7360382080078,197.9022216796875,623.1494140625,404.99700927734375,218.83676147460938,259.97845458984375,60.89447021484375,749.4969482421875,525.6339721679688,276.5870361328125,622.4668579101562,93.92013549804688,133.10098266601562,443.7616271972656,66.86793518066406,72.80247497558594,1125.1700439453125,147.04627990722656,183.17138671875,187.6999969482422,145.19894409179688,24.68210792541504,161.62193298339844,76.87000274658203,270.5538024902344,177.49000549316406,573.5101318359375,415.1099853515625,221.52374267578125,513.8604736328125,321.9144592285156,76.28987884521484,92.53430938720703
2025-01-23,222.8688507080078,122.10376739501953,437.2799987792969,189.18008422851562,123.04000091552734,271.0395202636719,235.4199981689453,740.488037109375,238.9925994873047,45.82901382446289,1006.8721923828125,459.8299865722656,938.59521484375,333.60595703125,110.56848907470703,64.29000091552734,174.11000061035156,200.13482666015625,197.5131378173828,629.8169555664062,409.233642578125,221.5616912841797,263.05462646484375,60.64805221557617,762.0418701171875,532.6532592773438,279.6148681640625,635.3953857421875,94.85265350341797,134.86260986328125,444.2687683105469,67.59042358398438,73.04829406738281,1134.199951171875,147.1962432861328,185.40858459472656,187.32000732421875,145.71859741210938,25.09015464782715,163.00523376464844,78.9800033569336,272.9025573730469,174.94000244140625,573.7695922851562,412.3800048828125,222.93307495117188,523.7973022460938,326.5408020019531,76.1816635131836,93.10997772216797
2025-01-24,221.991943359375,123.8973617553711,435.3800048828125,185.26156616210938,122.83999633789062,268.6401062011719,234.85000610351562,726.6058959960938,243.388916015625,45.95743942260742,1009.563232421875,463.19000244140625,936.1245727539062,332.82843017578125,111.6837387084961,63.36000061035156,168.25,196.09823608398438,199.73788452148438,627.25634765625,409.3422546386719,220.34625244140625,261.9566650390625,61.03246307373047,780.739990234375,531.9254150390625,280.62744140625,646.4171142578125,93.79253387451172,134.8822021484375,441.6332702636719,71.10515594482422,72.34032440185547,1124.97998046875,142.5969696044922,182.55491638183594,187.6999969482422,146.20883178710938,25.167325973510742,161.99549865722656,78.9800033569336,273.8143310546875,174.1199951171875,573.7396850585938,406.5799865722656,220.21365356445312,526.5064086914062,328.52069091796875,76.07343292236328,94.05289459228516
2025-01-27,229.04689025878906,128.2574920654297,438.6000061035156,173.1786346435547,115.01000213623047,275.9847412109375,235.4199981689453,684.8303833007812,201.04701232910156,46.520545959472656,1018.951904296875,474.70001220703125,961.5978393554688,346.0068054199219,112.85871887207031,63.95000076293945,164.30999755859375,193.81582641601562,191.35769653320312,623.6911010742188,419.5832214355469,219.68954467773438,262.9557189941406,62.95451354980469,803.3646850585938,546.0339965820312,288.1282958984375,658.7865600585938,96.1385726928711,133.7371063232422,432.1851806640625,72.08147430419922,74.31672668457031,1140.6199951171875,118.40088653564453,157.37904357910156,189.3000030517578,151.59165954589844,25.91009521484375,167.4637908935547,75.44000244140625,273.1304931640625,175.52000427246094,582.5431518554688,397.1499938964844,190.86572265625,537.3922119140625,332.838623046875,76.68343353271484,96.67318725585938
2025-01-28,237.4171905517578,126.2359848022461,442.8399963378906,171.47235107421875,114.16999816894531,273.3999328613281,238.14999389648438,678.082763671875,206.24899291992188,46.2735710144043,1039.9849853515625,469.9700012207031,955.042724609375,358.8163146972656,111.663818359375,62.2400016784668,160.24000549316406,193.78591918945312,194.83946228027344,628.1426391601562,413.61834716796875,221.18922424316406,264.2316589355469,61.46615982055664,800.20361328125,545.7547607421875,286.22113037109375,673.212646484375,95.65757751464844,135.5868377685547,444.7561340332031,68.86939239501953,73.14661407470703,1170.3900146484375,128.9691925048828,163.0664825439453,192.94000244140625,147.3167724609375,25.803983688354492,164.0386962890625,80.2300033569336,271.33673095703125,188.02000427246094,583.19189453125,398.0899963378906,200.87994384765625,536.3638916015625,332.7789611816406,76.62439727783203,96.56400299072266
2025-01-29,238.5133056640625,126.70172882080078,441.67999267578125,173.8829803466797,117.3499984741211,274.7459716796875,237.07000732421875,707.156982421875,205.244384765625,46.18465805053711,1041.380126953125,469.260009765625,960.3724975585938,352.88507080078125,112.70936584472656,60.869998931884766,166.00999450683594,198.44046020507812,194.94920349121094,627.72900390625,408.27569580078125,224.1003875732422,263.677734375,61.92942428588867,799.299072265625,547.1904907226562,285.19873046875,675.3690185546875,96.4723129272461,135.75320434570312,439.9127197265625,69.21109771728516,75.30001831054688,1143.6300048828125,123.6800308227539,161.09776306152344,185.4199981689453,147.43443298339844,25.67858123779297,164.07818603515625,79.76000213623047,274.3494567871094,182.8800048828125,567.1620483398438,389.1000061035156,200.81048583984375,532.0333251953125,334.17181396484375,77.10651397705078,96.77244567871094
2025-01-30,236.74954223632812,127.64311981201172,446.0,180.27166748046875,118.86000061035156,277.0283508300781,234.63999938964844,731.309326171875,214.5045166015625,46.15502166748047,1060.08837890625,472.3500061035156,975.3057861328125,342.4879150390625,112.9483413696289,62.04999923706055,167.38999938964844,204.88902282714844,200.39633178710938,635.9230346679688,409.3422546386719,253.15313720703125,265.3097839355469,63.13193893432617,818.3351440429688,564.35009765625,285.4051818847656,685.8616333007812,97.12998962402344,136.9569854736328,412.7221374511719,69.61138916015625,77.02076721191406,1012.75,124.62987518310547,169.41018676757812,187.4199981689453,148.93455505371094,25.95832633972168,165.24290466308594,81.22000122070312,276.8567810058594,179.2899932861328,605.5996704101562,400.2799987792969,206.58677673339844,539.4191284179688,341.3053283691406,77.54924774169922,97.91385650634766
2025-01-31,235.16519165039062,126.77108764648438,437.45001220703125,178.91258239746094,115.94999694824219,278.3939208984375,237.67999267578125,733.6114501953125,220.08445739746094,45.7401008605957,1064.02587890625,468.6700134277344,976.1724853515625,340.6238098144531,112.57991027832031,62.279998779296875,167.52000427246094,202.89566040039062,203.5388946533203,630.7033081054688,406.8536376953125,250.63406372070312,264.389892578125,62.570106506347656,806.2574462890625,553.8011474609375,283.8126220703125,688.0380249023438,97.00238037109375,136.38064575195312,412.7917785644531,69.86522674560547,75.61466217041016,1018.3800048828125,120.05062103271484,169.0919952392578,184.4199981689453,147.74818420410156,25.58211898803711,163.84129333496094,82.48999786376953,273.58636474609375,181.50999450683594,596.6265258789062,404.6000061035156,207.74798583984375,536.3738403320312,340.06170654296875,77.52957153320312,97.42752075195312
2025-02-03,227.2034454345703,127.286376953125,438.6000061035156,177.37493896484375,114.2699966430664,281.75897216796875,237.4199981689453,725.425048828125,216.5634002685547,45.651187896728516,1002.9346923828125,464.6099853515625,1002.0242919921875,338.1715393066406,113.51592254638672,63.90999984741211,167.19000244140625,203.43386840820312,200.75546264648438,622.7948608398438,403.6736755371094,255.56442260742188,263.9052429199219,62.44196701049805,805.6112670898438,562.296142578125,285.1397399902344,696.3042602539062,97.95454406738281,135.12945556640625,408.6744079589844,69.36731719970703,75.3098373413086,1020.9400024414062,116.64117431640625,167.6403045654297,182.7899932861328,147.3363800048828,25.273435592651367,166.57542419433594,83.73999786376953,270.11773681640625,182.5399932861328,592.6340942382812,383.67999267578125,198.2994842529297,541.9996948242188,344.061279296875,76.88021087646484,98.79722595214844
2025-02-04,231.97650146484375,127.93049621582031,440.2300109863281,177.1368408203125,119.5,281.9052734375,242.05999755859375,725.7723388671875,221.23822021484375,46.1451416015625,1004.8242797851562,467.489990234375,1017.99365234375,343.0561218261719,112.81890106201172,66.25,166.22999572753906,201.51023864746094,205.89334106445312,624.5775146484375,406.36968994140625,259.22052001953125,265.0229187011719,61.77171325683594,821.1583251953125,557.4702758789062,284.864501953125,703.0231323242188,89.07099914550781,134.74522399902344,410.116455078125,68.24455261230469,75.43767547607422,1010.1300048828125,118.63085174560547,166.93434143066406,183.39999389648438,140.68875122070312,24.955106735229492,165.95359802246094,103.83000183105469,275.61798095703125,189.11000061035156,579.4788818359375,392.2099914550781,202.51756286621094,539.3004760742188,343.3946838378906,78.18876647949219,100.01803588867188
2025-02-05,231.64767456054688,130.86367797851562,437.6300048828125,179.2300262451172,112.01000213623047,300.23272705078125,236.1699981689453,736.8662109375,230.7569580078125,46.540306091308594,1003.6766357421875,473.7300109863281,1038.93408203125,346.83416748046875,110.07061767578125,65.2699966430664,162.3699951171875,203.9022979736328,190.8788299560547,635.6768188476562,408.6707458496094,258.0834655761719,267.48583984375,62.21526336669922,837.1724853515625,564.6292114257812,283.9404296875,703.7020263671875,88.02067565917969,136.87322998046875,411.0314636230469,67.56111907958984,73.3236083984375,1027.06005859375,124.80985260009766,170.68287658691406,186.85000610351562,142.81637573242188,25.504947662353516,166.8221893310547,101.36000061035156,280.6524963378906,188.92999267578125,581.2854614257812,378.1700134277344,207.0036163330078,533.7240600585938,347.662841796875,78.7594223022461,101.69542694091797
2025-02-06,232.39501953125,127.05846405029297,435.3999938964844,181.34304809570312,110.16000366210938,290.44964599609375,238.8300018310547,733.432861328125,230.12039184570312,47.16268539428711,995.8807373046875,477.2200012207031,1047.013427734375,329.7680969238281,111.61402893066406,66.51000213623047,167.6699981689453,205.37741088867188,191.148193359375,648.25341796875,409.0065002441406,248.41883850097656,273.8853759765625,62.45182418823242,865.1948852539062,565.4967041015625,289.37677001953125,710.8101806640625,86.43047332763672,138.99142456054688,413.547607421875,67.62946319580078,70.54090881347656,1023.2999877929688,128.65921020507812,171.36895751953125,187.3699951171875,142.512451171875,24.916521072387695,166.69387817382812,111.27999877929688,280.692138671875,186.3699951171875,571.6336669921875,374.32000732421875,208.9191131591797,524.064208984375,345.71282958984375,80.1073226928711,102.08251953125
2025-02-07,226.8247833251953,127.90077209472656,433.07000732421875,178.5653533935547,107.55999755859375,286.31402587890625,229.14999389648438,722.0909423828125,223.6651611328125,46.82679748535156,981.4562377929688,472.739990234375,1041.009521484375,324.80377197265625,110.3892593383789,63.529998779296875,168.33999633789062,204.5999755859375,184.90293884277344,645.9686279296875,402.30096435546875,247.3406219482422,272.79736328125,62.92494583129883,873.087646484375,561.099609375,289.31781005859375,713.3359985351562,85.67463684082031,137.90769958496094,407.5107727050781,66.65315246582031,67.53205871582031,1008.2899780273438,129.81903076171875,173.46694946289062,193.94000244140625,141.75746154785156,24.829702377319336,165.795654296875,110.8499984741211,277.1343078613281,184.02999877929688,570.3959350585938,361.6199951171875,204.57200622558594,521.0881958007812,346.25006103515625,79.76126861572266,100.39520263671875
2025-02-10,227.0941162109375,130.12046813964844,451.1000061035156,182.19619750976562,110.4800033569336,287.5332336425781,233.13999938964844,738.3446655273438,233.78067016601562,46.105621337890625,975.0355224609375,470.1700134277344,1059.0709228515625,326.16949462890625,108.81596374511719,63.04999923706055,162.88999938964844,204.54019165039062,186.03028869628906,640.679931640625,408.8385925292969,245.95924377441406,268.08917236328125,63.6247673034668,863.7137451171875,563.8316040039062,303.1987609863281,716.2112426757812,84.81082916259766,135.2772216796875,409.96728515625,68.04928588867188,69.75428771972656,1021.8099975585938,133.54844665527344,177.90155029296875,196.39999389648438,141.53196716308594,24.955106735229492,165.36135864257812,116.6500015258789,278.22442626953125,186.1199951171875,551.8209228515625,350.7300109863281,206.3882598876953,527.356689453125,349.44378662109375,78.2089614868164,102.1520004272461
